Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Desired_Savings_Percentage,Desired_Savings,Disposable_Income,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,Occupation_Label,Total_Expense,Total_Potential_Savings,Effective_Income,Overspending,Predicted_Expense
11920,49,3,3,1,2384,0,459,1513,783,394,344,659,428,864,229,6,795,3858,158,96,25,65,42,13,37,60,,8057,992,4653,True,7518.697376395898
44634,42,0,1,2,6695,0,924,4564,3441,1131,1115,3043,1774,0,824,14,6520,21118,1352,692,269,275,620,14,0,102,,23511,6648,27638,False,25028.09075684168
49862,63,0,0,0,14958,0,1416,7472,3905,1784,1992,2923,1720,0,1329,13,6964,12359,2127,1109,231,536,260,26,0,359,,37499,9296,19323,True,36754.182324492984
41319,45,4,3,1,8263,4189,1200,4765,2103,1021,1815,2156,1393,3336,730,14,5947,10341,1244,126,253,157,202,47,81,122,,30971,4464,16288,True,30392.502082688847
5989,33,3,1,0,1796,1112,200,760,365,235,193,251,276,371,148,6,275,275,46,105,57,44,72,12,4,9,,5707,698,550,True,4245.366634378885
14994,59,0,2,1,2998,0,696,1714,896,642,307,722,615,0,220,9,1441,6181,482,96,46,73,163,27,0,49,,8810,1872,7622,True,8222.126591328939
29295,56,3,3,2,4394,0,910,4300,2021,723,898,1918,1453,2326,870,9,2915,9478,1235,524,136,80,167,47,21,148,,19813,4716,12393,True,20316.379651544758
44299,33,4,0,1,8859,0,1821,6589,3156,1224,960,2843,1352,3031,920,14,6354,13538,1639,847,197,120,143,63,40,119,,30755,6336,19892,True,30911.125079666974
55425,53,4,3,1,11085,0,1701,8257,3083,1541,2395,2270,2678,4397,907,11,6509,17106,1355,514,200,321,359,92,88,81,,38314,6020,23615,True,40006.82812678254
33669,29,3,0,0,10100,3321,876,4099,1869,946,724,2415,1553,1923,379,8,2695,5459,472,127,132,189,251,75,68,36,,28205,2700,8154,True,28151.12665498094
39088,29,0,0,1,7817,0,1324,5091,2287,1720,934,2386,1887,0,478,7,3020,15158,1288,242,375,156,641,50,0,28,,23924,5560,18178,True,26134.977302303025
32107,51,1,0,2,4816,0,876,4529,1629,998,1118,1303,992,3111,858,5,1772,11870,677,462,193,311,78,4,74,141,,20230,3880,13642,True,22151.02887529397
51919,55,1,1,2,7787,0,1120,5586,3489,1716,1634,3297,2406,4188,1355,13,6838,19335,997,848,370,466,235,116,0,93,,32578,6250,26173,True,33999.81489630991
38532,37,4,3,2,5779,0,1018,4589,2733,1909,1719,2721,1390,1995,670,5,2090,14005,594,233,492,174,479,25,33,178,,24523,4416,16095,True,27568.336356702363
31619,64,0,2,1,6323,5319,710,3646,1585,1287,1417,2464,1347,0,421,7,2513,7094,276,451,320,260,293,20,0,85,,24519,3410,9607,True,24488.24498144931
24203,32,4,1,0,7261,0,518,3010,1524,680,666,1683,937,2040,568,5,1314,5312,354,82,60,67,337,31,32,64,,18887,2054,6626,True,19301.583739115984
32015,39,4,2,2,4802,5602,1349,4478,2039,888,1435,1457,1566,2543,390,7,2310,5462,374,369,259,188,161,69,117,57,,26549,3188,7772,True,26782.733837131465
44206,33,4,2,2,6630,0,1805,5808,3019,906,1016,2125,1437,3159,1160,11,5271,17135,1198,193,193,109,571,52,32,172,,27065,5040,22406,True,28947.85349479
37157,41,4,3,2,5573,0,914,3931,2696,881,1354,2855,1401,2865,1009,7,2723,13674,968,203,119,196,681,69,106,188,,23479,5060,16397,True,25873.488764547776
40684,20,3,1,1,8136,0,863,4482,3092,1556,1123,2309,1242,3337,506,11,4631,14035,800,462,425,218,626,60,10,76,,26646,5354,18666,True,27851.30791951394
87827,18,3,3,0,26348,0,1819,9364,4803,4390,4385,4041,3903,6046,1812,13,11825,20911,1665,948,1188,979,337,182,190,264,,66911,11506,32736,True,67732.09136129719
37089,61,0,1,0,11126,3853,1555,4112,2295,1502,1647,1542,1751,0,945,7,2689,6756,378,403,134,206,254,4,0,111,,30328,2980,9445,True,30448.619542346012
17849,64,0,1,1,3569,1461,583,1812,1213,559,470,726,594,0,205,6,1186,6652,148,135,116,115,145,28,0,47,,11192,1468,7838,True,11104.447989632003
60829,55,2,3,0,18248,0,2000,8767,3934,2947,1742,4020,2562,6061,1221,13,8322,9322,1695,890,212,194,846,102,205,179,,51502,8646,17644,True,49954.83378943398
10056,34,1,1,2,1508,0,220,1430,703,260,410,469,345,625,118,9,933,3964,105,158,57,94,53,0,25,25,,6088,1034,4897,True,5117.049828797397
12629,58,3,3,1,2525,771,556,1613,846,454,587,961,412,703,299,5,726,2895,337,150,93,95,115,13,15,84,,9727,1804,3621,True,9032.612394223168
39247,38,0,0,0,11774,7323,1128,5434,2347,1734,1451,2274,1648,0,415,6,2404,3714,1163,380,350,432,596,20,0,119,,35528,6120,6118,True,35238.70989412471
45345,62,4,0,0,13603,0,1478,6801,3516,2023,1754,3036,1546,2858,1117,12,5882,7609,1093,1012,203,406,902,67,88,260,,37732,8062,13491,True,36747.97389062226
11080,64,3,2,0,3324,0,368,1430,827,530,274,512,426,647,178,5,562,2560,111,94,136,17,82,11,13,18,,8516,964,3122,True,7744.218027929939
22085,30,1,3,1,4417,3270,1026,2886,1587,465,1073,970,894,1467,383,9,1996,3643,564,219,119,288,272,27,1,37,,18438,3054,5639,True,17407.834879745253
18473,19,3,2,1,3694,3195,831,2645,1138,909,826,750,590,1469,215,8,1562,2207,273,169,116,90,164,27,45,45,,16262,1858,3769,True,15193.940237160681
20325,19,1,1,0,6097,2901,606,2571,1047,582,596,1294,847,1867,463,8,1446,1446,669,264,75,75,86,21,14,42,,18871,2492,2892,True,17576.008983677868
63820,60,2,0,1,12764,4719,1417,6541,5057,1338,1424,2858,2628,3632,1536,10,6429,19901,1323,718,118,374,616,52,8,382,,43914,7182,26330,True,46702.15959000174
52794,42,0,3,0,15838,0,1938,6191,3713,2636,1386,2142,2362,0,1230,13,7048,15354,1268,1069,680,169,387,71,0,248,,37436,7784,22402,True,37618.761402773875
29544,45,1,2,0,8863,0,833,4014,1731,1377,1204,2321,1143,2018,712,7,2347,5323,1036,221,213,122,501,44,85,151,,24216,4746,7670,True,23849.03450081753
19383,43,2,1,1,3876,0,567,2621,1233,493,694,1522,779,1140,285,5,1125,6168,536,83,77,58,292,15,46,25,,13210,2264,7293,True,13408.76530920616
10190,52,3,1,1,2038,0,473,1525,585,278,235,622,371,808,233,5,576,3016,97,44,62,14,182,11,37,47,,7168,988,3592,True,6456.476258669598
93442,45,0,3,2,14016,0,3933,12808,6749,3903,3207,3872,3344,0,2197,12,11907,39409,2929,1054,889,573,373,131,0,433,,54029,12764,51316,True,59557.461396601575
48177,50,1,1,1,9635,0,1526,4990,3340,2329,1858,3251,1564,4162,867,14,7038,14649,428,872,399,249,964,13,197,62,,33522,6368,21687,True,33336.90015602522
17045,35,1,2,0,5113,0,671,2518,1117,696,645,851,736,1250,406,8,1450,3037,223,283,110,177,170,23,19,71,,14003,2152,4487,True,12878.873395766725
53350,31,0,3,2,8002,5096,1373,5418,3268,1531,2261,2324,1652,0,816,12,6850,21604,1279,271,396,308,211,57,0,223,,31741,5490,28454,True,33734.510901116664
28361,58,3,2,1,5672,0,1135,3749,1678,1081,946,1599,1201,1430,575,9,2658,9289,863,478,166,195,300,6,26,62,,19066,4192,11947,True,19648.538924701777
23843,26,3,3,1,4768,2399,521,2689,1773,519,936,1663,767,2215,524,6,1657,5063,197,220,107,64,475,27,71,111,,18774,2544,6720,True,18730.643292218774
42494,61,4,2,2,6374,4868,1686,4771,2625,1155,1422,2332,1286,4152,1160,10,4287,10657,1057,379,292,319,244,24,91,308,,31831,5428,14944,True,32628.91175457984
16576,47,3,1,1,3315,0,772,2128,1065,800,678,799,665,1105,293,5,876,4951,216,283,196,124,139,24,48,57,,11620,2174,5827,True,11618.90039958707
22787,20,0,0,1,4557,0,852,2311,1258,651,1111,1811,824,0,233,7,1783,9174,370,140,190,166,506,2,0,49,,13608,2846,10957,True,14100.41834553772
33061,51,2,1,1,6612,0,998,3769,2511,1012,932,1763,1183,2353,418,8,2684,11504,1082,298,277,255,135,22,82,89,,21551,4480,14188,True,22886.636139266662
20118,50,0,1,1,4023,1163,739,2247,1154,715,875,1300,716,0,472,6,1297,6709,452,272,39,198,263,31,0,138,,13404,2786,8006,True,13413.690770653764
51237,44,1,2,2,7685,7712,1533,6161,2822,1500,2204,2724,2029,3163,667,14,7193,13031,456,404,97,427,621,60,58,82,,38200,4410,20224,True,37692.58097802597
133813,26,4,2,0,40144,0,3846,13679,9198,3148,4692,9631,4648,8254,2364,23,31005,34206,2495,1664,822,628,1165,95,155,258,,99604,14564,65211,True,92845.14228509713
16407,30,4,0,1,3281,0,330,1907,886,552,582,755,816,1587,341,8,1428,5365,530,45,40,145,138,35,40,36,,11037,2018,6793,True,10859.578149077915
7917,47,2,0,2,1187,0,218,862,628,164,179,616,354,611,111,7,614,2982,246,134,15,37,42,3,29,23,,4930,1058,3596,True,3909.821164061863
6048,33,1,2,0,1814,0,283,667,403,185,200,392,262,540,83,9,588,1213,171,24,19,48,103,0,18,11,,4829,788,1801,True,3136.1149333499116
26597,59,3,1,0,7979,0,674,3763,1366,741,1286,1534,973,2374,645,9,2504,5256,1128,178,216,363,307,0,70,107,,21335,4738,7760,True,20869.584901288123
17648,43,3,3,1,3529,1598,688,2641,956,685,753,837,859,1271,466,5,886,3359,174,236,194,199,91,16,57,107,,14283,2148,4245,True,13939.448613295363
35427,22,3,0,1,7085,4322,1360,4319,2763,886,1037,2560,1690,1994,906,5,1841,6499,469,376,210,238,294,64,55,105,,28922,3622,8340,True,29895.522739102686
33357,63,0,1,2,5003,0,893,3496,2216,1369,834,2296,1249,0,881,8,2779,15116,624,372,370,111,116,41,0,164,,18237,3596,17895,True,20198.73895316278
8319,44,3,3,0,2495,490,359,1154,504,269,212,556,254,425,97,8,734,1498,78,141,16,39,144,1,17,12,,6815,896,2232,True,5475.151291860411
7023,32,1,1,0,2107,1085,233,995,497,245,168,436,291,444,165,5,353,353,176,98,27,29,61,9,15,29,,6666,888,706,True,4989.41572422109
38013,45,4,0,2,5702,5024,1669,4358,2325,1178,1817,2734,1407,2470,380,7,2691,8944,991,134,295,504,390,10,55,93,,29064,4944,11635,True,30314.314043042894
33432,20,0,2,0,10029,0,681,4098,1815,812,1342,2445,1435,0,604,9,3058,10166,502,498,217,131,692,7,0,173,,23261,4440,13224,True,23779.949772729884
21339,58,3,2,0,6401,0,522,2512,1543,510,927,1386,943,1375,360,7,1598,4855,441,177,84,79,155,8,24,28,,16479,1992,6453,True,16228.176400473603
7968,18,1,0,1,1593,0,249,1184,485,199,192,563,391,536,187,8,708,2384,184,114,46,23,100,6,17,30,,5579,1040,3092,True,4241.126825471803
43742,18,2,2,0,13122,0,1498,6223,3474,1713,1770,2511,1881,2251,1019,14,6502,8274,478,982,476,200,664,20,92,202,,35462,6228,14776,True,33878.52270003848
82989,23,1,3,2,12448,0,3019,9430,4815,2371,3669,6144,2565,6541,1848,10,8311,30132,1826,1128,119,555,1554,34,125,127,,52850,10936,38443,True,58088.40123141285
37471,28,4,1,1,7494,6961,1636,5000,1961,1444,833,2369,1238,2326,1066,7,2819,5139,531,110,141,231,337,5,45,301,,32328,3402,7958,True,32477.178356234475
15229,63,1,2,1,3045,1212,717,1996,1027,402,599,788,636,1302,172,8,1245,3327,225,55,45,64,79,23,43,14,,11896,1096,4572,True,10853.170754569075
31088,33,1,2,0,9326,0,917,3858,1648,1305,1319,1362,1188,1841,513,8,2579,7807,945,335,128,129,237,51,49,63,,23277,3874,10386,True,23493.562259458125
10057,50,0,2,1,2011,0,468,1365,742,275,268,783,408,0,236,8,843,3496,121,114,17,65,171,13,0,65,,6556,1132,4339,True,5395.446888629533
69934,41,4,0,2,10490,0,1957,9889,4274,3251,1785,5392,2790,4149,1142,14,10114,24812,1292,792,171,215,666,107,196,221,,45119,7320,34926,True,47114.87028929569
32029,49,3,0,1,6405,0,709,4718,2537,1207,1122,1789,1356,3147,381,8,2583,8654,1399,711,271,285,130,60,122,101,,23371,6158,11237,True,24097.40375362893
7291,27,4,2,1,1458,1411,272,900,561,216,282,482,340,618,129,8,616,616,59,53,47,32,66,7,16,21,,6669,602,1232,True,5256.801943010396
23586,42,2,0,1,4717,4384,943,3127,1543,1139,662,1090,1080,1636,482,8,1952,2778,483,144,194,138,169,5,76,106,,20803,2630,4730,True,19795.466637925554
43459,27,4,1,1,8691,4100,1254,5950,2635,1043,1744,1763,2061,2191,592,11,5184,11430,1549,733,132,367,332,10,109,68,,32024,6600,16614,True,32450.44395346707
22983,30,0,3,2,3447,0,576,2883,1831,1124,1026,1831,963,0,299,5,1358,8999,328,111,285,160,118,15,0,30,,13980,2094,10357,True,14745.667561579463
24058,18,3,1,1,4811,4443,551,3398,1461,519,1190,1890,793,1990,519,8,1979,2488,808,398,91,61,353,17,68,69,,21565,3730,4467,True,20637.63162436179
11264,52,4,1,0,3379,0,374,1136,602,422,464,620,408,733,208,6,744,2915,111,126,76,69,159,9,34,33,,8346,1234,3659,True,7675.305915390354
47201,31,3,3,0,14160,4427,1523,6365,3403,2068,2150,2917,1514,2858,697,11,5112,5112,517,942,593,179,378,41,63,104,,42082,5634,10224,True,41055.99070815112
17857,38,0,3,0,5357,0,509,1944,1336,762,478,796,598,0,419,6,1100,5653,382,229,196,123,186,11,0,61,,12199,2376,6753,True,11940.338276127473
5344,55,1,1,1,1068,0,142,641,319,218,140,293,201,485,129,5,293,1703,117,55,24,18,86,2,19,15,,3636,672,1996,True,2220.863960949343
22291,18,2,3,0,6687,2238,471,3147,1299,464,1085,1526,673,1322,558,9,2176,2814,493,133,114,206,201,26,18,75,,19470,2532,4990,True,18241.76859648873
65766,37,4,1,0,19730,0,2674,9223,4134,1940,2733,2954,2217,4300,808,11,7312,15049,1383,218,474,781,799,70,96,125,,50713,7892,22361,True,51986.67210433999
22013,22,3,2,1,4402,4102,698,2703,1231,644,516,1359,832,1846,591,5,1244,3084,236,268,188,132,321,36,34,83,,18924,2596,4328,True,18554.737955334538
120492,57,4,0,1,24098,20259,3190,12237,9253,2658,3943,9197,4828,10330,3359,24,17135,17135,3284,981,690,731,1495,100,483,394,,103352,16316,34270,True,101543.01602122118
42282,61,0,3,1,8456,0,1500,5025,3196,1811,1557,3021,1815,0,1060,12,5388,14837,1036,627,109,399,657,42,0,170,,27441,6080,20225,True,27997.72288454867
39338,49,1,2,1,7867,0,1826,4605,2799,1062,1054,1876,1615,2170,547,5,2141,13911,232,526,274,237,485,66,37,117,,25421,3948,16052,True,28082.848502071563
27071,18,0,3,1,5414,0,730,2978,2024,1320,811,1430,1334,0,724,8,2304,10301,235,293,148,70,238,24,0,107,,16765,2230,12605,True,17452.170222661473
28405,62,3,0,2,4260,0,1090,3026,1634,1129,1017,1948,1064,2817,497,9,2646,9916,340,351,88,59,409,22,111,98,,18482,2956,12562,True,19235.981488684843
24299,58,4,0,0,7289,0,1155,2814,1563,946,933,1277,1125,2072,329,9,2282,4790,280,143,83,115,215,2,63,61,,19503,1924,7072,True,19050.473565016175
23556,57,3,0,2,3533,2736,740,2839,1436,537,519,1387,871,1349,467,7,1846,7135,837,118,41,46,116,4,1,50,,16414,2426,8981,True,16720.65112570957
45873,62,0,3,0,13762,0,2222,6255,3427,1200,1174,2485,1794,0,832,13,6414,12717,857,1014,189,132,437,73,0,115,,33151,5634,19131,True,32640.334976246228
14189,19,4,1,1,2837,951,289,1821,772,426,493,850,559,979,246,5,728,3961,352,149,99,52,78,0,26,44,,10223,1600,4689,True,10062.215217816616
12685,48,3,3,1,2537,1515,298,1625,706,358,307,621,536,1164,200,5,750,2813,128,135,47,78,155,13,40,56,,9867,1304,3563,True,9144.177522530945
12214,64,4,3,0,3664,0,439,1739,836,355,286,906,601,674,280,6,842,2429,133,68,90,80,101,18,12,18,,9780,1040,3271,True,8966.280649476917
154118,63,2,2,1,30823,27222,5387,22358,9486,4412,4709,11394,5093,7787,1676,17,23765,23765,1227,2374,837,300,1539,73,117,493,,130347,13920,47530,True,127347.2564218087
45854,43,0,2,2,6878,0,2268,5500,2497,1889,1448,2469,2269,0,668,14,6736,19963,1214,735,310,331,201,27,0,183,,25886,6002,26699,False,27025.43052092193
38274,26,0,1,2,5741,5312,929,5441,2038,1523,1285,1707,1243,0,987,6,2442,12063,342,115,170,223,252,59,0,62,,26206,2446,14505,True,27992.279693363053
12873,47,2,0,1,2574,737,640,1815,826,260,375,805,439,819,242,9,1258,3337,326,162,61,19,115,15,23,44,,9532,1530,4595,True,8458.181584690195
49396,63,1,0,1,9879,0,2250,5497,3564,1258,1549,3259,2292,4608,765,14,6949,14471,1310,956,212,244,402,7,80,188,,34921,6798,21420,True,34824.357502339146
27328,25,3,3,0,8198,3040,729,2800,1409,1169,897,1190,1135,1889,674,6,1839,4192,417,247,128,125,75,41,58,90,,23130,2362,6031,True,22961.601074155642
35606,22,1,0,0,10681,5518,1104,5201,2572,1301,1472,1768,1548,2787,816,7,832,832,1035,356,144,199,357,63,88,144,,34768,4772,1664,True,34791.86067364631
13734,56,4,1,0,4120,2502,324,2049,939,406,567,1035,552,689,217,7,328,328,212,105,68,110,279,22,19,36,,13400,1702,656,True,12534.38066576855
34103,21,3,0,1,6820,6702,1611,4429,2042,1561,847,2549,1511,1817,978,9,3229,3229,521,229,252,135,475,47,35,240,,30867,3868,6458,True,29878.841995303053
21373,57,3,2,1,4274,3751,674,2503,1088,747,613,1017,846,1801,245,8,1712,3809,629,77,213,155,52,7,49,50,,17559,2464,5521,True,16956.37849224921
16260,53,3,0,1,3252,0,344,2163,1286,594,547,666,770,963,320,7,1244,5351,412,219,113,85,117,10,17,57,,10905,2060,6595,True,10706.946379944344
53972,38,2,3,1,10794,0,2014,5538,3308,2295,1665,2217,2371,3983,1184,14,7766,18599,1257,196,219,491,335,5,4,240,,35369,5494,26365,True,36185.71271608687
8767,50,0,2,1,1753,0,243,1206,683,306,197,695,373,0,210,6,565,3096,317,89,79,37,149,0,0,26,,5666,1394,3661,True,4521.457954416717
47135,43,2,1,1,9427,0,1486,5201,3098,1150,2167,3253,2350,3799,765,11,5594,14434,958,553,130,213,235,57,150,223,,32696,5038,20028,True,33583.43258787136
51872,57,2,3,1,10374,0,1768,5436,3478,1294,2509,2377,2066,4958,1537,13,7153,16072,343,221,94,130,376,7,61,145,,35797,2754,23225,True,36256.037695881314
14842,56,2,3,2,2226,0,330,2152,888,663,631,595,462,1000,344,7,1161,5546,627,131,179,160,50,11,25,87,,9291,2540,6707,True,8985.637867721962
15563,28,1,2,2,2334,2813,539,1990,967,679,774,1027,497,786,250,6,1070,2902,141,233,133,161,231,19,18,59,,12656,1990,3972,True,11685.281388670084
25097,38,2,3,1,5019,2064,719,3124,1751,515,938,1894,1114,2207,634,6,1635,5112,191,119,64,189,447,45,92,120,,19979,2534,6747,True,19916.016928614128
37593,39,0,0,0,11277,0,1555,4919,2406,1381,1675,1611,1164,0,413,5,1913,11187,1299,686,245,251,430,5,0,29,,26401,5890,13100,True,28295.82208948716
26546,54,3,0,1,5309,4751,734,3975,1641,855,650,1895,1187,1403,681,6,1676,3460,383,342,108,104,236,32,44,56,,23081,2610,5136,True,22765.137502294707
42438,24,1,2,0,12731,0,2050,4652,2158,988,1584,2259,1410,2343,1205,10,4575,11053,1253,371,159,365,593,64,87,100,,31380,5984,15628,True,31727.558865848772
122925,59,2,0,1,24585,0,5196,13588,7507,4281,2958,6350,3690,6679,1710,18,22507,46376,2482,1845,1174,286,566,47,60,348,,76544,13616,68883,True,78229.08479939085
19985,30,2,3,0,5995,3776,471,2704,1113,963,875,847,652,1970,548,8,65,65,661,112,66,243,124,11,88,69,,19914,2748,130,True,19373.712007586593
7606,37,3,2,2,1141,1103,184,1074,592,260,183,406,278,503,111,7,589,1766,315,82,23,51,49,4,19,32,,5835,1150,2355,True,4629.191893921631
58086,32,3,2,1,11617,7151,1787,8529,3351,2228,2063,4601,2388,4038,1695,14,8550,8632,560,282,483,126,1087,85,193,128,,49448,5888,17182,True,47512.6000263375
115335,55,1,1,0,34600,19803,2401,16144,5979,5474,5145,9071,5227,6630,1833,22,3022,3022,4126,456,499,610,2252,228,42,325,,112307,17076,6044,True,116602.55743132858
41075,51,0,3,1,8215,0,881,5183,2259,1085,1818,2393,1782,0,1168,11,4861,16287,600,495,58,169,481,85,0,142,,24784,4060,21148,True,26034.037491684157
12566,53,1,3,2,1884,1791,522,1705,676,415,395,875,427,1142,352,9,1219,2377,336,128,27,105,249,12,25,63,,10184,1890,3596,True,8743.658410672322
27169,63,3,1,0,8150,0,810,3441,1504,739,771,2123,1353,1907,354,5,1453,6011,201,326,157,95,179,23,55,43,,21152,2158,7464,True,21695.97926903883
12260,42,0,1,1,2452,2135,320,1628,701,610,512,868,494,0,152,8,1053,2384,198,188,153,63,115,3,0,18,,9872,1476,3437,True,8422.334129517647
50173,46,2,3,0,15051,0,1557,5211,3943,1036,1376,3176,1993,4742,1459,13,6683,10623,607,938,131,114,571,1,61,359,,39544,5564,17306,True,38841.211086079915
10177,64,2,1,1,2035,1198,503,1346,742,463,312,589,362,845,250,6,667,1527,199,110,129,88,158,2,16,28,,8645,1460,2194,True,7346.274638461229
23596,45,4,2,0,7078,1810,1110,2735,1339,760,882,1261,783,1300,680,9,2356,3852,251,282,190,65,272,1,21,91,,19738,2346,6208,True,18952.281951878325
13433,31,3,2,1,2686,0,371,1705,944,663,282,648,638,1174,367,8,1136,3950,454,282,58,33,107,18,6,89,,9478,2094,5086,True,8828.164943934731
33203,21,4,3,1,6640,0,740,3544,2302,1129,1049,2591,1002,2182,777,7,2631,11241,490,118,101,218,572,18,85,128,,21956,3460,13872,True,23543.525895395276
22379,55,1,2,0,6713,0,667,2852,1338,874,989,1281,862,1402,445,8,1997,4950,208,98,106,191,65,20,61,23,,17423,1544,6947,True,16729.77588593717
34556,24,1,3,2,5183,6484,700,4604,2111,1281,902,2742,1413,2077,749,6,2205,6305,1168,226,301,120,451,38,5,89,,28246,4796,8510,True,28593.523949109724
30541,30,0,1,1,6108,5963,813,3359,2353,708,1275,2173,941,0,538,9,2840,6304,933,405,47,83,129,21,0,77,,24231,3390,9144,True,23711.000816920794
13624,34,3,0,0,4087,0,527,1429,877,660,589,995,460,1080,169,9,1327,2745,291,65,156,84,106,2,12,39,,10873,1510,4072,True,9781.199041502918
49535,46,0,2,1,9907,9704,1124,5887,3877,1921,1081,3776,1542,0,930,13,6580,9780,838,541,442,196,874,23,0,85,,39749,5998,16360,True,38617.096165620285
28852,34,0,2,2,4327,5578,725,3540,1600,823,653,2188,1435,0,509,9,2741,7468,824,329,94,129,517,33,0,136,,21378,4124,10209,True,21115.31915642387
13604,53,1,1,2,2040,0,448,1795,695,407,565,1045,600,1105,381,6,839,4519,91,187,51,33,112,2,34,33,,9081,1086,5358,True,8544.97257552981
180176,36,1,2,1,36035,0,7468,19616,11668,3776,7218,12581,7950,9999,4418,24,43874,59443,2221,1704,304,1204,2795,47,106,785,,120729,18332,103317,True,113694.31980342818
43918,43,3,3,1,8783,0,1573,5423,2972,1166,2066,3280,2039,2761,1049,11,4852,12801,1044,357,334,233,954,96,90,66,,31112,6348,17653,True,32033.515719824096
26538,62,1,2,2,3980,0,1114,3869,1740,870,894,1860,1225,2082,378,5,1458,8519,439,117,200,262,493,21,25,64,,18012,3242,9977,True,18915.516827114432
93070,26,3,1,0,27921,11545,2119,11242,6471,2587,4024,4364,3033,5580,1761,10,9431,12418,1039,1107,757,886,809,150,63,243,,80647,10108,21849,True,81392.65310073647
130928,19,4,3,1,26185,0,3252,14221,7936,3407,5651,9267,6278,7753,2481,16,21273,44491,3526,1771,206,820,1703,153,139,352,,86431,17340,65764,True,89362.38414181126
26706,37,2,2,0,8012,0,1247,3794,1443,1028,973,2040,874,2062,658,6,1608,4571,246,412,145,196,155,29,69,61,,22131,2626,6179,True,22055.179112624715
39611,40,4,2,1,7922,5717,1932,4799,2313,1465,976,1597,1929,3943,616,5,2003,6396,1343,244,167,135,354,41,105,174,,33209,5126,8399,True,34423.46145969829
13609,35,1,2,2,2041,0,607,1789,710,635,639,620,417,1055,211,8,1120,4880,153,62,148,36,33,18,0,16,,8724,932,6000,True,8090.1283702918845
26667,43,2,2,1,5333,0,1109,3841,1389,948,941,1852,1154,1798,621,7,2085,7675,195,128,222,52,364,12,27,149,,18986,2298,9760,True,19353.124446523678
